preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A coat is a,clothing.,coat,clothing,9,"[(-11.920845031738281, -5.960422515869141, [-6.3828582763671875, -5.537986755371094]), (-11.879478454589844, -5.939739227294922, [-6.5692291259765625, -5.310249328613281]), (-12.265159606933594, -6.132579803466797, [-5.993125915527344, -6.27203369140625]), (-11.816932678222656, -5.908466339111328, [-6.4524993896484375, -5.364433288574219]), (-13.011001586914062, -6.505500793457031, [-6.534706115722656, -6.476295471191406])]",354823168,gpt2-medium
A sweater is a,clothing.,sweater,clothing,10,"[(-11.576622009277344, -5.788311004638672, [-5.812370300292969, -5.764251708984375]), (-13.746139526367188, -6.873069763183594, [-6.8845062255859375, -6.86163330078125]), (-12.082496643066406, -6.041248321533203, [-5.424407958984375, -6.658088684082031]), (-13.846015930175781, -6.923007965087891, [-6.582611083984375, -7.263404846191406]), (-13.739276885986328, -6.869638442993164, [-6.1783599853515625, -7.560916900634766])]",354823168,gpt2-medium
A sweatshirt is a,clothing.,sweatshirt,clothing,11,"[(-15.481632232666016, -7.740816116333008, [-7.756935119628906, -7.724697113037109]), (-13.021125793457031, -6.510562896728516, [-6.41168212890625, -6.609443664550781]), (-12.384994506835938, -6.192497253417969, [-7.056266784667969, -5.328727722167969]), (-12.547016143798828, -6.273508071899414, [-4.758247375488281, -7.788768768310547]), (-13.628791809082031, -6.814395904541016, [-5.65985107421875, -7.968940734863281])]",354823168,gpt2-medium
An underpant is a,clothing.,underpant,clothing,12,"[(-12.989124298095703, -6.494562149047852, [-6.1506195068359375, -6.838504791259766]), (-13.200294494628906, -6.600147247314453, [-5.874626159667969, -7.3256683349609375]), (-12.910823822021484, -6.455411911010742, [-6.071685791015625, -6.839138031005859]), (-14.14065933227539, -7.070329666137695, [-6.640541076660156, -7.500118255615234]), (-14.238037109375, -7.1190185546875, [-7.132835388183594, -7.105201721191406])]",354823168,gpt2-medium
A sports jacket is a,clothing.,sports jacket,clothing,13,"[(-13.40789794921875, -6.703948974609375, [-6.544586181640625, -6.863311767578125]), (-14.132736206054688, -7.066368103027344, [-6.498039245605469, -7.634696960449219]), (-14.105716705322266, -7.052858352661133, [-6.0903472900390625, -8.015369415283203]), (-14.412345886230469, -7.206172943115234, [-6.5753936767578125, -7.836952209472656]), (-13.805534362792969, -6.902767181396484, [-6.551780700683594, -7.253753662109375])]",354823168,gpt2-medium
A jumper is a,clothing.,jumper,clothing,14,"[(-15.22494125366211, -7.612470626831055, [-9.527923583984375, -5.697017669677734]), (-17.779781341552734, -8.889890670776367, [-10.689437866210938, -7.090343475341797]), (-18.981491088867188, -9.490745544433594, [-11.135040283203125, -7.8464508056640625]), (-17.942520141601562, -8.971260070800781, [-10.482955932617188, -7.459564208984375]), (-18.630172729492188, -9.315086364746094, [-11.44378662109375, -7.1863861083984375])]",354823168,gpt2-medium
A panty is a,clothing.,panty,clothing,15,"[(-11.814659118652344, -5.907329559326172, [-7.410236358642578, -4.404422760009766]), (-13.062557220458984, -6.531278610229492, [-5.815544128417969, -7.247013092041016]), (-11.947830200195312, -5.973915100097656, [-6.374259948730469, -5.573570251464844]), (-11.63460922241211, -5.817304611206055, [-6.7288055419921875, -4.905803680419922]), (-12.82357406616211, -6.411787033081055, [-5.904716491699219, -6.918857574462891])]",354823168,gpt2-medium
A sock is a,clothing.,sock,clothing,16,"[(-13.092559814453125, -6.5462799072265625, [-7.5034332275390625, -5.5891265869140625]), (-13.228919982910156, -6.614459991455078, [-6.94873046875, -6.280189514160156]), (-12.872459411621094, -6.436229705810547, [-6.612739562988281, -6.2597198486328125]), (-14.190986633300781, -7.095493316650391, [-7.7076873779296875, -6.483299255371094]), (-12.809043884277344, -6.404521942138672, [-7.098297119140625, -5.710746765136719])]",354823168,gpt2-medium
A parka is a,clothing.,parka,clothing,17,"[(-12.677040100097656, -6.338520050048828, [-5.424652099609375, -7.252388000488281]), (-11.19693374633789, -5.598466873168945, [-4.9712371826171875, -6.225696563720703]), (-11.593856811523438, -5.796928405761719, [-5.3426971435546875, -6.25115966796875]), (-10.761222839355469, -5.380611419677734, [-4.736053466796875, -6.025169372558594]), (-11.084056854248047, -5.542028427124023, [-4.5632476806640625, -6.520809173583984])]",354823168,gpt2-medium
A pajama is a,clothing.,pajama,clothing,18,"[(-11.282257080078125, -5.6411285400390625, [-5.358283996582031, -5.923973083496094]), (-12.5023193359375, -6.25115966796875, [-5.507514953613281, -6.994804382324219]), (-12.898574829101562, -6.449287414550781, [-6.212028503417969, -6.686546325683594]), (-11.546951293945312, -5.773475646972656, [-6.009002685546875, -5.5379486083984375]), (-11.49990463256836, -5.74995231628418, [-5.36956787109375, -6.130336761474609])]",354823168,gpt2-medium
An undershirt is a,clothing.,undershirt,clothing,19,"[(-11.74112319946289, -5.870561599731445, [-4.827613830566406, -6.913509368896484]), (-12.179832458496094, -6.089916229248047, [-5.15924072265625, -7.020591735839844]), (-12.67867660522461, -6.339338302612305, [-4.682029724121094, -7.996646881103516]), (-12.70162582397461, -6.350812911987305, [-5.014984130859375, -7.686641693115234]), (-12.78662109375, -6.393310546875, [-5.516059875488281, -7.270561218261719])]",354823168,gpt2-medium
An overcoat is a,clothing.,overcoat,clothing,20,"[(-14.419692993164062, -7.209846496582031, [-6.124382019042969, -8.295310974121094]), (-13.463157653808594, -6.731578826904297, [-6.152641296386719, -7.310516357421875]), (-12.90087890625, -6.450439453125, [-5.9423828125, -6.95849609375]), (-13.9422607421875, -6.97113037109375, [-6.448677062988281, -7.493583679199219]), (-12.983245849609375, -6.4916229248046875, [-6.3855743408203125, -6.5976715087890625])]",354823168,gpt2-medium
A nightgown is a,clothing.,nightgown,clothing,21,"[(-14.741981506347656, -7.370990753173828, [-6.67919921875, -8.062782287597656]), (-13.659881591796875, -6.8299407958984375, [-5.7610931396484375, -7.8987884521484375]), (-12.228622436523438, -6.114311218261719, [-5.714141845703125, -6.5144805908203125]), (-13.058235168457031, -6.529117584228516, [-5.851783752441406, -7.206451416015625]), (-12.68011474609375, -6.340057373046875, [-6.079933166503906, -6.600181579589844])]",354823168,gpt2-medium
A raincoat is a,clothing.,raincoat,clothing,22,"[(-12.157901763916016, -6.078950881958008, [-5.998752593994141, -6.159149169921875]), (-13.597309112548828, -6.798654556274414, [-6.444496154785156, -7.152812957763672]), (-12.53460693359375, -6.267303466796875, [-5.896461486816406, -6.638145446777344]), (-12.022891998291016, -6.011445999145508, [-6.0518341064453125, -5.971057891845703]), (-11.775794982910156, -5.887897491455078, [-6.091514587402344, -5.6842803955078125])]",354823168,gpt2-medium
A bathing suit is a,clothing.,bathing suit,clothing,23,"[(-15.020397186279297, -7.510198593139648, [-6.5951995849609375, -8.42519760131836]), (-13.155227661132812, -6.577613830566406, [-5.9144439697265625, -7.24078369140625]), (-12.678665161132812, -6.339332580566406, [-5.894645690917969, -6.784019470214844]), (-13.041709899902344, -6.520854949951172, [-5.594810485839844, -7.4468994140625]), (-10.398406982421875, -5.1992034912109375, [-5.799705505371094, -4.598701477050781])]",354823168,gpt2-medium
A bathrobe is a,clothing.,bathrobe,clothing,24,"[(-12.620018005371094, -6.310009002685547, [-5.436012268066406, -7.1840057373046875]), (-13.945831298828125, -6.9729156494140625, [-5.5910186767578125, -8.354812622070312]), (-14.56231689453125, -7.281158447265625, [-5.9905242919921875, -8.571792602539062]), (-13.070358276367188, -6.535179138183594, [-6.264434814453125, -6.8059234619140625]), (-14.690143585205078, -7.345071792602539, [-6.772529602050781, -7.917613983154297])]",354823168,gpt2-medium
A slip is a,clothing.,slip,clothing,25,"[(-18.376724243164062, -9.188362121582031, [-11.602912902832031, -6.773811340332031]), (-17.938186645507812, -8.969093322753906, [-11.307853698730469, -6.630332946777344]), (-17.89324188232422, -8.94662094116211, [-10.567985534667969, -7.32525634765625]), (-18.685531616210938, -9.342765808105469, [-11.393714904785156, -7.291816711425781]), (-17.93853759765625, -8.969268798828125, [-10.617439270019531, -7.321098327636719])]",354823168,gpt2-medium
A bra is a,clothing.,bra,clothing,26,"[(-13.441230773925781, -6.720615386962891, [-6.23828125, -7.202949523925781]), (-13.706024169921875, -6.8530120849609375, [-6.831626892089844, -6.874397277832031]), (-11.987319946289062, -5.993659973144531, [-6.907257080078125, -5.0800628662109375]), (-15.382621765136719, -7.691310882568359, [-8.612464904785156, -6.7701568603515625]), (-14.262748718261719, -7.131374359130859, [-7.024589538574219, -7.2381591796875])]",354823168,gpt2-medium
A shoe is a,clothing.,shoe,clothing,27,"[(-14.10076904296875, -7.050384521484375, [-8.152320861816406, -5.948448181152344]), (-12.622566223144531, -6.311283111572266, [-7.860496520996094, -4.7620697021484375]), (-13.807388305664062, -6.903694152832031, [-8.746528625488281, -5.060859680175781]), (-13.516609191894531, -6.758304595947266, [-7.160366058349609, -6.356243133544922]), (-14.738597869873047, -7.369298934936523, [-8.310867309570312, -6.427730560302734])]",354823168,gpt2-medium
A tuxedo is a,clothing.,tuxedo,clothing,28,"[(-13.326007843017578, -6.663003921508789, [-6.471160888671875, -6.854846954345703]), (-13.805999755859375, -6.9029998779296875, [-6.966644287109375, -6.83935546875]), (-11.49920654296875, -5.749603271484375, [-6.032203674316406, -5.467002868652344]), (-13.206974029541016, -6.603487014770508, [-6.3076324462890625, -6.899341583251953]), (-13.921539306640625, -6.9607696533203125, [-6.529640197753906, -7.391899108886719])]",354823168,gpt2-medium
A stocking is a,clothing.,stocking,clothing,29,"[(-13.793678283691406, -6.896839141845703, [-6.421623229980469, -7.3720550537109375]), (-14.584136962890625, -7.2920684814453125, [-7.970451354980469, -6.613685607910156]), (-15.413795471191406, -7.706897735595703, [-7.873573303222656, -7.54022216796875]), (-13.577850341796875, -6.7889251708984375, [-7.582038879394531, -5.995811462402344]), (-14.702777862548828, -7.351388931274414, [-7.7427215576171875, -6.960056304931641])]",354823168,gpt2-medium
A vest is a,clothing.,vest,clothing,30,"[(-14.563133239746094, -7.281566619873047, [-6.811805725097656, -7.7513275146484375]), (-13.118274688720703, -6.559137344360352, [-6.603858947753906, -6.514415740966797]), (-14.250595092773438, -7.125297546386719, [-6.9362945556640625, -7.314300537109375]), (-12.74319839477539, -6.371599197387695, [-5.684486389160156, -7.058712005615234]), (-13.386337280273438, -6.693168640136719, [-6.657112121582031, -6.729225158691406])]",354823168,gpt2-medium
A nylon is a,clothing.,nylon,clothing,31,"[(-16.94171142578125, -8.470855712890625, [-9.186088562011719, -7.755622863769531]), (-16.111427307128906, -8.055713653564453, [-9.78680419921875, -6.324623107910156]), (-16.328487396240234, -8.164243698120117, [-10.422515869140625, -5.905971527099609]), (-16.823780059814453, -8.411890029907227, [-9.582893371582031, -7.240886688232422]), (-15.876045227050781, -7.938022613525391, [-9.974372863769531, -5.90167236328125])]",354823168,gpt2-medium
A cape is a,clothing.,cape,clothing,32,"[(-12.614387512207031, -6.307193756103516, [-6.8721923828125, -5.742195129394531]), (-13.628211975097656, -6.814105987548828, [-6.605976104736328, -7.022235870361328]), (-12.755012512207031, -6.377506256103516, [-6.072685241699219, -6.6823272705078125]), (-13.481941223144531, -6.740970611572266, [-6.311065673828125, -7.170875549316406]), (-12.793964385986328, -6.396982192993164, [-6.004768371582031, -6.789196014404297])]",354823168,gpt2-medium
A boot is a,clothing.,boot,clothing,33,"[(-14.668411254882812, -7.334205627441406, [-8.942665100097656, -5.725746154785156]), (-16.098304748535156, -8.049152374267578, [-9.758232116699219, -6.3400726318359375]), (-14.898712158203125, -7.4493560791015625, [-9.137519836425781, -5.761192321777344]), (-17.003578186035156, -8.501789093017578, [-10.99530029296875, -6.008277893066406]), (-18.624713897705078, -9.312356948852539, [-11.790489196777344, -6.834224700927734])]",354823168,gpt2-medium
A sandal is a,clothing.,sandal,clothing,34,"[(-14.094070434570312, -7.047035217285156, [-7.590370178222656, -6.503700256347656]), (-15.809127807617188, -7.904563903808594, [-7.927406311035156, -7.881721496582031]), (-15.777729034423828, -7.888864517211914, [-7.276031494140625, -8.501697540283203]), (-15.59317398071289, -7.796586990356445, [-8.515411376953125, -7.077762603759766]), (-16.260765075683594, -8.130382537841797, [-7.397041320800781, -8.863723754882812])]",354823168,gpt2-medium
A tie is a,clothing.,tie,clothing,35,"[(-18.755504608154297, -9.377752304077148, [-12.334400177001953, -6.421104431152344]), (-18.416091918945312, -9.208045959472656, [-13.210250854492188, -5.205841064453125]), (-19.157882690429688, -9.578941345214844, [-13.475669860839844, -5.682212829589844]), (-20.503616333007812, -10.251808166503906, [-13.54693603515625, -6.9566802978515625]), (-18.024856567382812, -9.012428283691406, [-11.201133728027344, -6.823722839355469])]",354823168,gpt2-medium
A girdle is a,clothing.,girdle,clothing,36,"[(-11.927444458007812, -5.963722229003906, [-5.65997314453125, -6.2674713134765625]), (-14.142349243164062, -7.071174621582031, [-6.837135314941406, -7.305213928222656]), (-13.466529846191406, -6.733264923095703, [-6.696617126464844, -6.7699127197265625]), (-11.772621154785156, -5.886310577392578, [-5.5186309814453125, -6.253990173339844]), (-12.579391479492188, -6.289695739746094, [-5.95269775390625, -6.6266937255859375])]",354823168,gpt2-medium
A belt is a,clothing.,belt,clothing,37,"[(-12.952056884765625, -6.4760284423828125, [-6.6558685302734375, -6.2961883544921875]), (-13.860004425048828, -6.930002212524414, [-7.716388702392578, -6.14361572265625]), (-14.228595733642578, -7.114297866821289, [-6.95465087890625, -7.273944854736328]), (-14.800880432128906, -7.400440216064453, [-7.0089111328125, -7.791969299316406]), (-13.805763244628906, -6.902881622314453, [-6.7009124755859375, -7.104850769042969])]",354823168,gpt2-medium
A scarf is a,clothing.,scarf,clothing,38,"[(-14.768611907958984, -7.384305953979492, [-6.807090759277344, -7.961521148681641]), (-14.296436309814453, -7.148218154907227, [-6.176971435546875, -8.119464874267578]), (-13.90536117553711, -6.952680587768555, [-6.490180969238281, -7.415180206298828]), (-15.961170196533203, -7.980585098266602, [-7.2857666015625, -8.675403594970703]), (-11.436271667480469, -5.718135833740234, [-5.831184387207031, -5.6050872802734375])]",354823168,gpt2-medium
A mitten is a,clothing.,mitten,clothing,39,"[(-15.024894714355469, -7.512447357177734, [-8.487930297851562, -6.536964416503906]), (-14.032798767089844, -7.016399383544922, [-8.019950866699219, -6.012847900390625]), (-14.986404418945312, -7.493202209472656, [-8.735633850097656, -6.250770568847656]), (-17.25109100341797, -8.625545501708984, [-10.152679443359375, -7.098411560058594]), (-15.371734619140625, -7.6858673095703125, [-9.105155944824219, -6.266578674316406])]",354823168,gpt2-medium
A slipper is a,clothing.,slipper,clothing,40,"[(-13.010395050048828, -6.505197525024414, [-7.3069915771484375, -5.703403472900391]), (-15.577011108398438, -7.788505554199219, [-7.662681579589844, -7.914329528808594]), (-13.396080017089844, -6.698040008544922, [-6.350608825683594, -7.04547119140625]), (-13.67263412475586, -6.83631706237793, [-8.066001892089844, -5.606632232666016]), (-14.225536346435547, -7.112768173217773, [-7.024253845214844, -7.201282501220703])]",354823168,gpt2-medium
A hat is a,clothing.,hat,clothing,41,"[(-14.274215698242188, -7.137107849121094, [-7.2664337158203125, -7.007781982421875]), (-13.477165222167969, -6.738582611083984, [-6.551124572753906, -6.9260406494140625]), (-14.153728485107422, -7.076864242553711, [-7.454246520996094, -6.699481964111328]), (-12.38543701171875, -6.192718505859375, [-7.789825439453125, -4.595611572265625]), (-12.323158264160156, -6.161579132080078, [-7.257743835449219, -5.0654144287109375])]",354823168,gpt2-medium
An overshoe is a,clothing.,overshoe,clothing,42,"[(-14.700302124023438, -7.350151062011719, [-6.824256896972656, -7.876045227050781]), (-15.16854476928711, -7.584272384643555, [-7.781669616699219, -7.386875152587891]), (-15.686416625976562, -7.843208312988281, [-7.848594665527344, -7.837821960449219]), (-15.519210815429688, -7.759605407714844, [-7.751655578613281, -7.767555236816406]), (-15.051780700683594, -7.525890350341797, [-7.397361755371094, -7.6544189453125])]",354823168,gpt2-medium
