preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A tie is a,clothing.,tie,clothing,35,"[(-23.304136276245117, -11.652068138122559, [-21.515466690063477, -1.7886695861816406]), (-16.962051391601562, -8.481025695800781, [-16.049715042114258, -0.9123363494873047]), (-16.02085590362549, -8.010427951812744, [-13.395939826965332, -2.6249160766601562]), (-18.528549194335938, -9.264274597167969, [-17.337806701660156, -1.1907424926757812]), (-25.28897190093994, -12.64448595046997, [-22.011327743530273, -3.277644157409668])]",124697433,roberta-base
A girdle is a,clothing.,girdle,clothing,36,"[(-14.482234954833984, -7.241117477416992, [-11.850381851196289, -2.6318531036376953]), (-17.616389274597168, -8.808194637298584, [-12.378568649291992, -5.237820625305176]), (-15.419466018676758, -7.709733009338379, [-11.258172988891602, -4.161293029785156]), (-14.813183784484863, -7.406591892242432, [-11.065271377563477, -3.7479124069213867]), (-16.84629249572754, -8.42314624786377, [-10.52676010131836, -6.31953239440918])]",124697433,roberta-base
A belt is a,clothing.,belt,clothing,37,"[(-13.288485527038574, -6.644242763519287, [-12.127090454101562, -1.1613950729370117]), (-11.831995964050293, -5.9159979820251465, [-10.297911643981934, -1.5340843200683594]), (-10.361878395080566, -5.180939197540283, [-8.896326065063477, -1.4655523300170898]), (-17.19614887237549, -8.598074436187744, [-11.832324981689453, -5.363823890686035]), (-15.26367473602295, -7.631837368011475, [-12.993176460266113, -2.270498275756836])]",124697433,roberta-base
A scarf is a,clothing.,scarf,clothing,38,"[(-21.88638210296631, -10.943191051483154, [-13.658880233764648, -8.22750186920166]), (-12.9406156539917, -6.47030782699585, [-9.755325317382812, -3.1852903366088867]), (-16.32502555847168, -8.16251277923584, [-11.713493347167969, -4.611532211303711]), (-12.479275703430176, -6.239637851715088, [-9.743146896362305, -2.736128807067871]), (-16.525795936584473, -8.262897968292236, [-10.730693817138672, -5.795102119445801])]",124697433,roberta-base
A mitten is a,clothing.,mitten,clothing,39,"[(-14.659477233886719, -7.329738616943359, [-12.017086029052734, -2.6423912048339844]), (-14.95040512084961, -7.475202560424805, [-12.881536483764648, -2.068868637084961]), (-17.299893379211426, -8.649946689605713, [-10.257772445678711, -7.042120933532715]), (-14.669028282165527, -7.334514141082764, [-12.646004676818848, -2.0230236053466797]), (-13.01556396484375, -6.507781982421875, [-10.626075744628906, -2.3894882202148438])]",124697433,roberta-base
A slipper is a,clothing.,slipper,clothing,40,"[(-19.20032024383545, -9.600160121917725, [-16.36298179626465, -2.837338447570801]), (-16.290735244750977, -8.145367622375488, [-13.543685913085938, -2.747049331665039]), (-17.005233764648438, -8.502616882324219, [-14.223249435424805, -2.781984329223633]), (-15.104185104370117, -7.552092552185059, [-11.709625244140625, -3.394559860229492]), (-13.939844131469727, -6.969922065734863, [-13.090227127075195, -0.8496170043945312])]",124697433,roberta-base
A hat is a,clothing.,hat,clothing,41,"[(-13.19367504119873, -6.596837520599365, [-10.858038902282715, -2.3356361389160156]), (-16.61472988128662, -8.30736494064331, [-13.311348915100098, -3.3033809661865234]), (-14.105725288391113, -7.052862644195557, [-11.03462028503418, -3.0711050033569336]), (-17.642881393432617, -8.821440696716309, [-11.719935417175293, -5.922945976257324]), (-18.617958068847656, -9.308979034423828, [-13.134207725524902, -5.483750343322754])]",124697433,roberta-base
An overshoe is a,clothing.,overshoe,clothing,42,"[(-18.896625518798828, -9.448312759399414, [-12.240239143371582, -6.656386375427246]), (-17.043848991394043, -8.521924495697021, [-10.562967300415039, -6.480881690979004]), (-16.20030117034912, -8.10015058517456, [-11.670963287353516, -4.5293378829956055]), (-13.411993026733398, -6.705996513366699, [-9.471258163452148, -3.94073486328125]), (-17.293705940246582, -8.646852970123291, [-12.295499801635742, -4.99820613861084])]",124697433,roberta-base
A glove is a,clothing.,glove,clothing,43,"[(-14.622183799743652, -7.311091899871826, [-12.55807113647461, -2.064112663269043]), (-16.051403045654297, -8.025701522827148, [-14.150521278381348, -1.9008817672729492]), (-12.360977172851562, -6.180488586425781, [-10.258591651916504, -2.1023855209350586]), (-11.95747184753418, -5.97873592376709, [-11.090282440185547, -0.8671894073486328]), (-17.281644821166992, -8.640822410583496, [-14.169133186340332, -3.11251163482666])]",124697433,roberta-base
An apron is a,clothing.,apron,clothing,44,"[(-10.110159873962402, -5.055079936981201, [-8.157770156860352, -1.9523897171020508]), (-16.088173866271973, -8.044086933135986, [-9.823216438293457, -6.264957427978516]), (-15.199078559875488, -7.599539279937744, [-10.496915817260742, -4.702162742614746]), (-16.533403396606445, -8.266701698303223, [-11.920896530151367, -4.612506866455078]), (-18.13362693786621, -9.066813468933105, [-11.241251945495605, -6.8923749923706055])]",124697433,roberta-base
An earmuff is a,clothing.,earmuff,clothing,45,"[(-18.70847797393799, -9.354238986968994, [-13.77886962890625, -4.929608345031738]), (-21.2157564163208, -10.6078782081604, [-13.892053604125977, -7.323702812194824]), (-22.28022575378418, -11.14011287689209, [-13.243577003479004, -9.036648750305176]), (-18.81807041168213, -9.409035205841064, [-12.081486701965332, -6.736583709716797]), (-20.056259155273438, -10.028129577636719, [-13.809629440307617, -6.24662971496582])]",124697433,roberta-base
A handkerchief is a,clothing.,handkerchief,clothing,46,"[(-12.178689002990723, -6.089344501495361, [-10.14875602722168, -2.029932975769043]), (-11.816926002502441, -5.908463001251221, [-10.641341209411621, -1.1755847930908203]), (-12.280672073364258, -6.140336036682129, [-10.22903060913086, -2.0516414642333984]), (-14.05922794342041, -7.029613971710205, [-9.206056594848633, -4.853171348571777]), (-11.863835334777832, -5.931917667388916, [-10.720170974731445, -1.1436643600463867])]",124697433,roberta-base
A purse is a,clothing.,purse,clothing,47,"[(-18.540685653686523, -9.270342826843262, [-11.954292297363281, -6.586393356323242]), (-13.061454772949219, -6.530727386474609, [-10.535032272338867, -2.5264225006103516]), (-16.167969703674316, -8.083984851837158, [-12.641350746154785, -3.5266189575195312]), (-13.65730094909668, -6.82865047454834, [-11.294649124145508, -2.362651824951172]), (-15.373549461364746, -7.686774730682373, [-12.137003898620605, -3.2365455627441406])]",124697433,roberta-base
A hairband is a,clothing.,hairband,clothing,48,"[(-15.309163093566895, -7.654581546783447, [-10.252439498901367, -5.056723594665527]), (-13.682230949401855, -6.841115474700928, [-10.419536590576172, -3.2626943588256836]), (-18.085484504699707, -9.042742252349854, [-10.693156242370605, -7.392328262329102]), (-14.363429069519043, -7.1817145347595215, [-9.408787727355957, -4.954641342163086]), (-15.030806541442871, -7.5154032707214355, [-10.505084991455078, -4.525721549987793])]",124697433,roberta-base
A ring is a,clothing.,ring,clothing,49,"[(-14.909515380859375, -7.4547576904296875, [-11.772783279418945, -3.1367321014404297]), (-10.873598098754883, -5.436799049377441, [-10.525924682617188, -0.3476734161376953]), (-15.501230239868164, -7.750615119934082, [-11.098088264465332, -4.403141975402832]), (-12.425484657287598, -6.212742328643799, [-12.091355323791504, -0.33412933349609375]), (-17.07572078704834, -8.53786039352417, [-12.384904861450195, -4.6908159255981445])]",124697433,roberta-base
An earring is a,clothing.,earring,clothing,50,"[(-16.1870174407959, -8.09350872039795, [-12.096299171447754, -4.0907182693481445]), (-12.880346298217773, -6.440173149108887, [-12.212976455688477, -0.6673698425292969]), (-16.12917995452881, -8.064589977264404, [-11.740093231201172, -4.389086723327637]), (-16.53868007659912, -8.26934003829956, [-13.19189453125, -3.346785545349121]), (-17.337308883666992, -8.668654441833496, [-11.81570053100586, -5.521608352661133])]",124697433,roberta-base
A watch is a,clothing.,watch,clothing,51,"[(-20.971402168273926, -10.485701084136963, [-14.40025520324707, -6.5711469650268555]), (-16.214313507080078, -8.107156753540039, [-10.94793701171875, -5.266376495361328]), (-13.598489761352539, -6.7992448806762695, [-10.761998176574707, -2.836491584777832]), (-14.834973335266113, -7.417486667633057, [-13.183699607849121, -1.6512737274169922]), (-22.322497367858887, -11.161248683929443, [-15.167816162109375, -7.154681205749512])]",124697433,roberta-base
A cuff link is a,clothing.,cuff link,clothing,52,"[(-12.675294876098633, -6.337647438049316, [-11.596717834472656, -1.0785770416259766]), (-16.569090843200684, -8.284545421600342, [-13.113089561462402, -3.4560012817382812]), (-18.108622550964355, -9.054311275482178, [-13.67949390411377, -4.429128646850586]), (-17.431957244873047, -8.715978622436523, [-10.641790390014648, -6.790166854858398]), (-19.69040870666504, -9.84520435333252, [-12.634540557861328, -7.055868148803711])]",124697433,roberta-base
A necklace is a,clothing.,necklace,clothing,53,"[(-13.215394020080566, -6.607697010040283, [-10.185285568237305, -3.0301084518432617]), (-19.06264877319336, -9.53132438659668, [-11.475866317749023, -7.586782455444336]), (-14.163506507873535, -7.081753253936768, [-10.385311126708984, -3.778195381164551]), (-14.413222312927246, -7.206611156463623, [-11.984546661376953, -2.428675651550293]), (-16.343131065368652, -8.171565532684326, [-11.801755905151367, -4.541375160217285])]",124697433,roberta-base
A bracelet is a,clothing.,bracelet,clothing,54,"[(-13.244389533996582, -6.622194766998291, [-10.113697052001953, -3.130692481994629]), (-17.13371467590332, -8.56685733795166, [-12.646410942077637, -4.487303733825684]), (-10.742277145385742, -5.371138572692871, [-8.779457092285156, -1.962820053100586]), (-15.292710304260254, -7.646355152130127, [-9.940370559692383, -5.352339744567871]), (-16.160452842712402, -8.080226421356201, [-10.222206115722656, -5.938246726989746])]",124697433,roberta-base
A cane is a,clothing.,cane,clothing,55,"[(-17.405241012573242, -8.702620506286621, [-14.175628662109375, -3.229612350463867]), (-20.183120727539062, -10.091560363769531, [-14.3580322265625, -5.8250885009765625]), (-22.538039207458496, -11.269019603729248, [-15.000368118286133, -7.537671089172363]), (-15.918421745300293, -7.9592108726501465, [-14.666400909423828, -1.2520208358764648]), (-19.11136817932129, -9.555684089660645, [-16.489957809448242, -2.621410369873047])]",124697433,roberta-base
An automobile is a,vehicle.,automobile,vehicle,1,"[(-1.6731653213500977, -0.8365826606750488, [-1.562281608581543, -0.11088371276855469]), (-1.6160697937011719, -0.8080348968505859, [-1.6008377075195312, -0.015232086181640625]), (-1.8518133163452148, -0.9259066581726074, [-1.8322725296020508, -0.019540786743164062]), (-2.2437734603881836, -1.1218867301940918, [-2.116124153137207, -0.12764930725097656]), (-2.729217529296875, -1.3646087646484375, [-2.6865100860595703, -0.04270744323730469])]",124697433,roberta-base
A station wagon is a,vehicle.,station wagon,vehicle,2,"[(-4.647611618041992, -2.323805809020996, [-4.592004776000977, -0.055606842041015625]), (-4.1485490798950195, -2.0742745399475098, [-4.0710344314575195, -0.0775146484375]), (-4.472719192504883, -2.2363595962524414, [-4.428504943847656, -0.04421424865722656]), (-5.0937652587890625, -2.5468826293945312, [-4.975492477416992, -0.11827278137207031]), (-4.459599494934082, -2.229799747467041, [-4.429318428039551, -0.03028106689453125])]",124697433,roberta-base
A truck is a,vehicle.,truck,vehicle,3,"[(-4.469350814819336, -2.234675407409668, [-4.452180862426758, -0.017169952392578125]), (-4.595781326293945, -2.2978906631469727, [-4.52824592590332, -0.067535400390625]), (-3.15887451171875, -1.579437255859375, [-3.1430721282958984, -0.015802383422851562]), (-3.279296875, -1.6396484375, [-3.253477096557617, -0.025819778442382812]), (-3.649951934814453, -1.8249759674072266, [-3.443086624145508, -0.2068653106689453])]",124697433,roberta-base
A car is a,vehicle.,car,vehicle,4,"[(-5.0269575119018555, -2.5134787559509277, [-4.984805107116699, -0.04215240478515625]), (-5.039031028747559, -2.5195155143737793, [-5.015978813171387, -0.023052215576171875]), (-4.049502372741699, -2.0247511863708496, [-3.995518684387207, -0.05398368835449219]), (-4.26768684387207, -2.133843421936035, [-4.241168975830078, -0.026517868041992188]), (-5.9291534423828125, -2.9645767211914062, [-5.898136138916016, -0.031017303466796875])]",124697433,roberta-base
A bus is a,vehicle.,bus,vehicle,5,"[(-2.933690071105957, -1.4668450355529785, [-2.916750907897949, -0.016939163208007812]), (-5.12978458404541, -2.564892292022705, [-5.108941078186035, -0.020843505859375]), (-5.091320991516113, -2.5456604957580566, [-5.061003684997559, -0.030317306518554688]), (-5.280055999755859, -2.6400279998779297, [-5.239450454711914, -0.04060554504394531]), (-4.365845680236816, -2.182922840118408, [-4.354243278503418, -0.011602401733398438])]",124697433,roberta-base
A taxi is a,vehicle.,taxi,vehicle,6,"[(-4.723893165588379, -2.3619465827941895, [-4.701479911804199, -0.022413253784179688]), (-3.483822822570801, -1.7419114112854004, [-3.4646902084350586, -0.019132614135742188]), (-5.855504989624023, -2.9277524948120117, [-5.825569152832031, -0.029935836791992188]), (-5.515393257141113, -2.7576966285705566, [-5.439671516418457, -0.07572174072265625]), (-5.929475784301758, -2.964737892150879, [-5.911901473999023, -0.017574310302734375])]",124697433,roberta-base
A jeep is a,vehicle.,jeep,vehicle,7,"[(-4.678833961486816, -2.339416980743408, [-4.5271806716918945, -0.15165328979492188]), (-4.325501441955566, -2.162750720977783, [-4.2657270431518555, -0.05977439880371094]), (-4.541369438171387, -2.2706847190856934, [-4.369265556335449, -0.1721038818359375]), (-7.301924705505371, -3.6509623527526855, [-7.232184410095215, -0.06974029541015625]), (-4.922175407409668, -2.461087703704834, [-4.894745826721191, -0.027429580688476562])]",124697433,roberta-base
An ambulance is a,vehicle.,ambulance,vehicle,8,"[(-9.737546920776367, -4.868773460388184, [-9.716602325439453, -0.020944595336914062]), (-4.722418785095215, -2.3612093925476074, [-4.686776161193848, -0.03564262390136719]), (-4.315258979797363, -2.1576294898986816, [-4.27340030670166, -0.041858673095703125]), (-4.728115081787109, -2.3640575408935547, [-4.688087463378906, -0.040027618408203125]), (-3.944101333618164, -1.972050666809082, [-3.9099998474121094, -0.03410148620605469])]",124697433,roberta-base
A motorcycle is a,vehicle.,motorcycle,vehicle,9,"[(-5.692231178283691, -2.8461155891418457, [-5.656764030456543, -0.03546714782714844]), (-4.860932350158691, -2.4304661750793457, [-4.810338020324707, -0.050594329833984375]), (-5.960344314575195, -2.9801721572875977, [-5.943798065185547, -0.016546249389648438]), (-6.245674133300781, -3.1228370666503906, [-6.052387237548828, -0.19328689575195312]), (-3.5357789993286133, -1.7678894996643066, [-3.5241804122924805, -0.011598587036132812])]",124697433,roberta-base
A streetcar is a,vehicle.,streetcar,vehicle,10,"[(-5.392490386962891, -2.6962451934814453, [-5.267465591430664, -0.12502479553222656]), (-3.731088638305664, -1.865544319152832, [-3.6901721954345703, -0.04091644287109375]), (-4.330156326293945, -2.1650781631469727, [-4.288858413696289, -0.04129791259765625]), (-6.240789413452148, -3.120394706726074, [-6.217081069946289, -0.023708343505859375]), (-5.3631391525268555, -2.6815695762634277, [-5.332165718078613, -0.030973434448242188])]",124697433,roberta-base
A van is a,vehicle.,van,vehicle,11,"[(-2.1811370849609375, -1.0905685424804688, [-2.1572208404541016, -0.023916244506835938]), (-1.633570671081543, -0.8167853355407715, [-1.550074577331543, -0.08349609375]), (-3.411527633666992, -1.705763816833496, [-3.3730030059814453, -0.038524627685546875]), (-3.212554931640625, -1.6062774658203125, [-3.1212711334228516, -0.09128379821777344]), (-4.164697647094727, -2.0823488235473633, [-4.129093170166016, -0.03560447692871094])]",124697433,roberta-base
