preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A boot is a,clothing.,boot,clothing,33,"[(-15.407283782958984, -7.703641891479492, [-9.571338653564453, -5.835945129394531]), (-14.555660247802734, -7.277830123901367, [-9.98287582397461, -4.572784423828125]), (-14.819469451904297, -7.409734725952148, [-9.627388000488281, -5.192081451416016]), (-15.422595977783203, -7.711297988891602, [-10.115379333496094, -5.307216644287109]), (-17.134063720703125, -8.567031860351562, [-10.94961166381836, -6.184452056884766])]",81912576,distilgpt2
A sandal is a,clothing.,sandal,clothing,34,"[(-16.087894439697266, -8.043947219848633, [-10.049030303955078, -6.0388641357421875]), (-14.611473083496094, -7.305736541748047, [-9.58489990234375, -5.026573181152344]), (-14.55072021484375, -7.275360107421875, [-10.147850036621094, -4.402870178222656]), (-15.459037780761719, -7.729518890380859, [-9.948486328125, -5.510551452636719]), (-14.916465759277344, -7.458232879638672, [-9.620288848876953, -5.296176910400391])]",81912576,distilgpt2
A tie is a,clothing.,tie,clothing,35,"[(-17.113685607910156, -8.556842803955078, [-10.618385314941406, -6.49530029296875]), (-15.704757690429688, -7.852378845214844, [-10.49135971069336, -5.213397979736328]), (-15.481056213378906, -7.740528106689453, [-9.87481689453125, -5.606239318847656]), (-15.010528564453125, -7.5052642822265625, [-9.010696411132812, -5.9998321533203125]), (-15.992897033691406, -7.996448516845703, [-10.039810180664062, -5.953086853027344])]",81912576,distilgpt2
A girdle is a,clothing.,girdle,clothing,36,"[(-14.166645050048828, -7.083322525024414, [-7.600154876708984, -6.566490173339844]), (-12.052303314208984, -6.026151657104492, [-7.547992706298828, -4.504310607910156]), (-14.764026641845703, -7.382013320922852, [-8.272544860839844, -6.491481781005859]), (-15.479423522949219, -7.739711761474609, [-9.20547866821289, -6.273944854736328]), (-14.447132110595703, -7.223566055297852, [-8.350391387939453, -6.09674072265625])]",81912576,distilgpt2
A belt is a,clothing.,belt,clothing,37,"[(-15.245010375976562, -7.622505187988281, [-8.703540802001953, -6.541469573974609]), (-15.360809326171875, -7.6804046630859375, [-9.9825439453125, -5.378265380859375]), (-14.555770874023438, -7.277885437011719, [-8.869476318359375, -5.6862945556640625]), (-15.440937042236328, -7.720468521118164, [-9.944469451904297, -5.496467590332031]), (-14.8118896484375, -7.40594482421875, [-9.090991973876953, -5.720897674560547])]",81912576,distilgpt2
A scarf is a,clothing.,scarf,clothing,38,"[(-13.069778442382812, -6.534889221191406, [-6.605682373046875, -6.4640960693359375]), (-14.236030578613281, -7.118015289306641, [-8.63064193725586, -5.605388641357422]), (-14.141563415527344, -7.070781707763672, [-8.139213562011719, -6.002349853515625]), (-14.389652252197266, -7.194826126098633, [-9.304058074951172, -5.085594177246094]), (-15.295303344726562, -7.647651672363281, [-8.623779296875, -6.6715240478515625])]",81912576,distilgpt2
A mitten is a,clothing.,mitten,clothing,39,"[(-17.649673461914062, -8.824836730957031, [-10.701286315917969, -6.948387145996094]), (-17.720008850097656, -8.860004425048828, [-11.323997497558594, -6.3960113525390625]), (-18.374839782714844, -9.187419891357422, [-10.957756042480469, -7.417083740234375]), (-15.720905303955078, -7.860452651977539, [-10.215442657470703, -5.505462646484375]), (-16.114208221435547, -8.057104110717773, [-10.918296813964844, -5.195911407470703])]",81912576,distilgpt2
A slipper is a,clothing.,slipper,clothing,40,"[(-16.42525863647461, -8.212629318237305, [-9.929729461669922, -6.4955291748046875]), (-16.93429946899414, -8.46714973449707, [-9.554363250732422, -7.379936218261719]), (-16.218353271484375, -8.109176635742188, [-9.107551574707031, -7.110801696777344]), (-16.310546875, -8.1552734375, [-8.858409881591797, -7.452136993408203]), (-15.69687271118164, -7.84843635559082, [-9.44754409790039, -6.24932861328125])]",81912576,distilgpt2
A hat is a,clothing.,hat,clothing,41,"[(-13.483863830566406, -6.741931915283203, [-8.992481231689453, -4.491382598876953]), (-14.581436157226562, -7.290718078613281, [-8.215858459472656, -6.365577697753906]), (-14.661724090576172, -7.330862045288086, [-8.074573516845703, -6.587150573730469]), (-13.057567596435547, -6.528783798217773, [-7.759311676025391, -5.298255920410156]), (-14.083633422851562, -7.041816711425781, [-8.663192749023438, -5.420440673828125])]",81912576,distilgpt2
An overshoe is a,clothing.,overshoe,clothing,42,"[(-16.73934555053711, -8.369672775268555, [-9.94857406616211, -6.790771484375]), (-14.534515380859375, -7.2672576904296875, [-8.044647216796875, -6.4898681640625]), (-15.441753387451172, -7.720876693725586, [-9.741241455078125, -5.700511932373047]), (-16.28289794921875, -8.141448974609375, [-9.742607116699219, -6.540290832519531]), (-15.59503173828125, -7.797515869140625, [-9.832000732421875, -5.763031005859375])]",81912576,distilgpt2
A glove is a,clothing.,glove,clothing,43,"[(-16.863914489746094, -8.431957244873047, [-10.07342529296875, -6.790489196777344]), (-16.435604095458984, -8.217802047729492, [-9.210643768310547, -7.2249603271484375]), (-16.23431396484375, -8.117156982421875, [-9.480339050292969, -6.753974914550781]), (-15.83251953125, -7.916259765625, [-9.088973999023438, -6.7435455322265625]), (-17.67852020263672, -8.83926010131836, [-10.80133056640625, -6.877189636230469])]",81912576,distilgpt2
An apron is a,clothing.,apron,clothing,44,"[(-13.428436279296875, -6.7142181396484375, [-8.944808959960938, -4.4836273193359375]), (-12.569255828857422, -6.284627914428711, [-8.195510864257812, -4.373744964599609]), (-14.659004211425781, -7.329502105712891, [-8.60152816772461, -6.057476043701172]), (-13.652267456054688, -6.826133728027344, [-8.540176391601562, -5.112091064453125]), (-13.930274963378906, -6.965137481689453, [-9.786087036132812, -4.144187927246094])]",81912576,distilgpt2
An earmuff is a,clothing.,earmuff,clothing,45,"[(-16.483802795410156, -8.241901397705078, [-10.491134643554688, -5.992668151855469]), (-15.763072967529297, -7.881536483764648, [-10.054874420166016, -5.708198547363281]), (-15.919910430908203, -7.959955215454102, [-9.41495132446289, -6.5049591064453125]), (-13.951072692871094, -6.975536346435547, [-9.300704956054688, -4.650367736816406]), (-15.915332794189453, -7.957666397094727, [-10.439895629882812, -5.475437164306641])]",81912576,distilgpt2
A handkerchief is a,clothing.,handkerchief,clothing,46,"[(-15.894256591796875, -7.9471282958984375, [-9.329994201660156, -6.564262390136719]), (-15.03817367553711, -7.519086837768555, [-9.133930206298828, -5.904243469238281]), (-14.020065307617188, -7.010032653808594, [-8.651851654052734, -5.368213653564453]), (-15.119556427001953, -7.559778213500977, [-9.17489242553711, -5.944664001464844]), (-15.141246795654297, -7.570623397827148, [-8.58846664428711, -6.5527801513671875])]",81912576,distilgpt2
A purse is a,clothing.,purse,clothing,47,"[(-15.211894989013672, -7.605947494506836, [-10.247081756591797, -4.964813232421875]), (-14.206840515136719, -7.103420257568359, [-8.797683715820312, -5.409156799316406]), (-12.858421325683594, -6.429210662841797, [-8.928703308105469, -3.929718017578125]), (-15.780704498291016, -7.890352249145508, [-9.360702514648438, -6.420001983642578]), (-15.624107360839844, -7.812053680419922, [-9.0621337890625, -6.561973571777344])]",81912576,distilgpt2
A hairband is a,clothing.,hairband,clothing,48,"[(-12.458732604980469, -6.229366302490234, [-8.751686096191406, -3.7070465087890625]), (-13.574684143066406, -6.787342071533203, [-8.547725677490234, -5.026958465576172]), (-15.0277099609375, -7.51385498046875, [-8.344879150390625, -6.682830810546875]), (-14.870464324951172, -7.435232162475586, [-8.959110260009766, -5.911354064941406]), (-15.380264282226562, -7.690132141113281, [-8.892837524414062, -6.4874267578125])]",81912576,distilgpt2
A ring is a,clothing.,ring,clothing,49,"[(-15.986740112304688, -7.993370056152344, [-8.876888275146484, -7.109851837158203]), (-15.178321838378906, -7.589160919189453, [-9.791343688964844, -5.3869781494140625]), (-15.382949829101562, -7.691474914550781, [-9.592201232910156, -5.790748596191406]), (-16.09463119506836, -8.04731559753418, [-10.27573013305664, -5.818901062011719]), (-15.42116928100586, -7.71058464050293, [-9.622867584228516, -5.798301696777344])]",81912576,distilgpt2
An earring is a,clothing.,earring,clothing,50,"[(-15.027416229248047, -7.513708114624023, [-8.709056854248047, -6.318359375]), (-17.76953887939453, -8.884769439697266, [-10.933860778808594, -6.8356781005859375]), (-15.19573974609375, -7.597869873046875, [-10.569061279296875, -4.626678466796875]), (-15.971359252929688, -7.985679626464844, [-9.989604949951172, -5.981754302978516]), (-14.74283218383789, -7.371416091918945, [-9.01190185546875, -5.730930328369141])]",81912576,distilgpt2
A watch is a,clothing.,watch,clothing,51,"[(-17.475078582763672, -8.737539291381836, [-10.148975372314453, -7.326103210449219]), (-16.05279541015625, -8.026397705078125, [-9.969306945800781, -6.083488464355469]), (-16.595760345458984, -8.297880172729492, [-9.41634750366211, -7.179412841796875]), (-16.85818862915039, -8.429094314575195, [-9.507438659667969, -7.350749969482422]), (-17.690834045410156, -8.845417022705078, [-10.059776306152344, -7.6310577392578125])]",81912576,distilgpt2
A cuff link is a,clothing.,cuff link,clothing,52,"[(-18.137725830078125, -9.068862915039062, [-11.06048583984375, -7.077239990234375]), (-17.123409271240234, -8.561704635620117, [-10.690265655517578, -6.433143615722656]), (-16.107635498046875, -8.053817749023438, [-10.690120697021484, -5.417514801025391]), (-14.995716094970703, -7.497858047485352, [-9.674232482910156, -5.321483612060547]), (-16.061798095703125, -8.030899047851562, [-9.718002319335938, -6.3437957763671875])]",81912576,distilgpt2
A necklace is a,clothing.,necklace,clothing,53,"[(-14.844181060791016, -7.422090530395508, [-8.611698150634766, -6.23248291015625]), (-14.383964538574219, -7.191982269287109, [-9.204269409179688, -5.179695129394531]), (-16.224872589111328, -8.112436294555664, [-9.41849136352539, -6.8063812255859375]), (-15.852245330810547, -7.926122665405273, [-8.83553695678711, -7.0167083740234375]), (-14.532604217529297, -7.266302108764648, [-8.282844543457031, -6.249759674072266])]",81912576,distilgpt2
A bracelet is a,clothing.,bracelet,clothing,54,"[(-15.465499877929688, -7.732749938964844, [-8.675270080566406, -6.790229797363281]), (-13.424179077148438, -6.712089538574219, [-7.951240539550781, -5.472938537597656]), (-16.847686767578125, -8.423843383789062, [-10.460838317871094, -6.386848449707031]), (-14.849922180175781, -7.424961090087891, [-8.871906280517578, -5.978015899658203]), (-15.667877197265625, -7.8339385986328125, [-10.222015380859375, -5.44586181640625])]",81912576,distilgpt2
A cane is a,clothing.,cane,clothing,55,"[(-16.851757049560547, -8.425878524780273, [-10.16061782836914, -6.691139221191406]), (-16.432479858398438, -8.216239929199219, [-9.405410766601562, -7.027069091796875]), (-18.013851165771484, -9.006925582885742, [-11.15005111694336, -6.863800048828125]), (-15.750900268554688, -7.875450134277344, [-10.47412109375, -5.2767791748046875]), (-15.488792419433594, -7.744396209716797, [-11.091323852539062, -4.397468566894531])]",81912576,distilgpt2
An automobile is a,vehicle.,automobile,vehicle,1,"[(-6.027164459228516, -3.013582229614258, [-3.168109893798828, -2.8590545654296875]), (-6.578891754150391, -3.2894458770751953, [-4.230743408203125, -2.3481483459472656]), (-6.141845703125, -3.0709228515625, [-3.702911376953125, -2.438934326171875]), (-7.3683013916015625, -3.6841506958007812, [-3.7306442260742188, -3.6376571655273438]), (-5.671955108642578, -2.835977554321289, [-3.13616943359375, -2.535785675048828])]",81912576,distilgpt2
A station wagon is a,vehicle.,station wagon,vehicle,2,"[(-8.363056182861328, -4.181528091430664, [-4.184944152832031, -4.178112030029297]), (-9.416767120361328, -4.708383560180664, [-4.803112030029297, -4.613655090332031]), (-8.760005950927734, -4.380002975463867, [-5.237659454345703, -3.5223464965820312]), (-9.404342651367188, -4.702171325683594, [-4.545631408691406, -4.858711242675781]), (-8.874435424804688, -4.437217712402344, [-4.993675231933594, -3.8807601928710938])]",81912576,distilgpt2
A truck is a,vehicle.,truck,vehicle,3,"[(-6.455516815185547, -3.2277584075927734, [-4.012115478515625, -2.443401336669922]), (-7.469367980957031, -3.7346839904785156, [-4.325416564941406, -3.143951416015625]), (-7.628120422363281, -3.8140602111816406, [-4.0748138427734375, -3.5533065795898438]), (-7.928596496582031, -3.9642982482910156, [-4.2328033447265625, -3.6957931518554688]), (-8.026275634765625, -4.0131378173828125, [-5.222450256347656, -2.8038253784179688])]",81912576,distilgpt2
A car is a,vehicle.,car,vehicle,4,"[(-8.731136322021484, -4.365568161010742, [-4.01214599609375, -4.718990325927734]), (-8.62655258178711, -4.313276290893555, [-4.253131866455078, -4.373420715332031]), (-8.232086181640625, -4.1160430908203125, [-4.851512908935547, -3.380573272705078]), (-7.8445281982421875, -3.9222640991210938, [-4.339973449707031, -3.5045547485351562]), (-6.9095611572265625, -3.4547805786132812, [-4.135322570800781, -2.7742385864257812])]",81912576,distilgpt2
A bus is a,vehicle.,bus,vehicle,5,"[(-10.525379180908203, -5.262689590454102, [-6.371425628662109, -4.153953552246094]), (-9.332935333251953, -4.666467666625977, [-6.127971649169922, -3.2049636840820312]), (-8.497871398925781, -4.248935699462891, [-4.855552673339844, -3.6423187255859375]), (-9.062507629394531, -4.531253814697266, [-5.237129211425781, -3.82537841796875]), (-9.015274047851562, -4.507637023925781, [-5.615955352783203, -3.3993186950683594])]",81912576,distilgpt2
A taxi is a,vehicle.,taxi,vehicle,6,"[(-10.133472442626953, -5.066736221313477, [-6.1290130615234375, -4.004459381103516]), (-10.047149658203125, -5.0235748291015625, [-4.593742370605469, -5.453407287597656]), (-9.497657775878906, -4.748828887939453, [-5.0362701416015625, -4.461387634277344]), (-10.66403579711914, -5.33201789855957, [-7.252292633056641, -3.4117431640625]), (-8.888053894042969, -4.444026947021484, [-5.1662750244140625, -3.7217788696289062])]",81912576,distilgpt2
A jeep is a,vehicle.,jeep,vehicle,7,"[(-11.13559341430664, -5.56779670715332, [-7.193359375, -3.9422340393066406]), (-7.429840087890625, -3.7149200439453125, [-3.551055908203125, -3.8787841796875]), (-9.082504272460938, -4.541252136230469, [-3.9720535278320312, -5.110450744628906]), (-10.261642456054688, -5.130821228027344, [-4.810699462890625, -5.4509429931640625]), (-7.878978729248047, -3.9394893646240234, [-4.158260345458984, -3.7207183837890625])]",81912576,distilgpt2
An ambulance is a,vehicle.,ambulance,vehicle,8,"[(-10.907276153564453, -5.453638076782227, [-5.935680389404297, -4.971595764160156]), (-8.73111343383789, -4.365556716918945, [-5.276729583740234, -3.4543838500976562]), (-7.764854431152344, -3.882427215576172, [-5.242408752441406, -2.5224456787109375]), (-7.778129577636719, -3.8890647888183594, [-4.490753173828125, -3.2873764038085938]), (-10.267986297607422, -5.133993148803711, [-6.274604797363281, -3.9933815002441406])]",81912576,distilgpt2
A motorcycle is a,vehicle.,motorcycle,vehicle,9,"[(-7.977745056152344, -3.988872528076172, [-4.3956146240234375, -3.5821304321289062]), (-9.197311401367188, -4.598655700683594, [-4.417503356933594, -4.779808044433594]), (-8.720565795898438, -4.360282897949219, [-4.3300628662109375, -4.3905029296875]), (-8.737106323242188, -4.368553161621094, [-3.9317169189453125, -4.805389404296875]), (-7.446544647216797, -3.7232723236083984, [-4.013301849365234, -3.4332427978515625])]",81912576,distilgpt2
A streetcar is a,vehicle.,streetcar,vehicle,10,"[(-10.856769561767578, -5.428384780883789, [-6.288169860839844, -4.568599700927734]), (-10.096744537353516, -5.048372268676758, [-6.071052551269531, -4.025691986083984]), (-9.532577514648438, -4.766288757324219, [-6.560600280761719, -2.9719772338867188]), (-8.799636840820312, -4.399818420410156, [-5.978675842285156, -2.8209609985351562]), (-9.79046630859375, -4.895233154296875, [-5.755393981933594, -4.035072326660156])]",81912576,distilgpt2
